day,hour,demand
297,7116,3025
297,7117,2806
297,7118,2756
297,7119,2705
297,7120,2640
297,7121,2598
297,7122,2568
297,7123,2700
297,7124,2716
297,7125,2633
297,7126,2356
297,7127,2035
297,7128,1802
298,7129,1696
298,7130,1627
298,7131,1606
298,7132,1660
298,7133,1803
298,7134,2031
298,7135,2393
298,7136,2692
298,7137,2864
298,7138,3047
298,7139,3180
298,7140,3038
298,7141,2821
298,7142,2788
298,7143,2741
298,7144,2685
298,7145,2652
298,7146,2607
298,7147,2731
298,7148,2754
298,7149,2654
298,7150,2381
298,7151,2059
298,7152,1816
299,7153,1749
299,7154,1674
299,7155,1648
299,7156,1713
299,7157,1820
299,7158,2061
299,7159,2440
299,7160,2727
299,7161,2906
299,7162,3089
299,7163,3230
299,7164,3114
299,7165,2898
299,7166,2856
299,7167,2810
299,7168,2761
299,7169,2713
299,7170,2641
299,7171,2723
299,7172,2710
299,7173,2624
299,7174,2379
299,7175,2079
299,7176,1860
300,7177,1740
300,7178,1661
300,7179,1630
300,7180,1731
300,7181,1965
300,7182,2092
300,7183,2269
300,7184,2374
300,7185,2600
300,7186,2834
300,7187,2990
300,7188,2871
300,7189,2672
300,7190,2635
300,7191,2625
300,7192,2603
300,7193,2600
300,7194,2568
300,7195,2655
300,7196,2645
300,7197,2545
300,7198,2273
300,7199,1973
300,7200,1751
301,7201,1651
301,7202,1592
301,7203,1531
301,7204,1583
301,7205,1693
301,7206,1859
301,7207,2058
301,7208,2251
301,7209,2456
301,7210,2683
301,7211,2855
301,7212,2725
301,7213,2549
301,7214,2532
301,7215,2538
301,7216,2525
301,7217,2536
301,7218,2585
301,7219,2656
301,7220,2654
301,7221,2535
301,7222,2242
301,7223,1910
301,7224,1645
302,7225,1512
302,7226,1475
302,7227,1513
302,7228,1601
302,7229,1768
302,7230,2058
302,7231,2430
302,7232,2723
302,7233,2808
302,7234,2906
302,7235,2967
302,7236,3098
302,7237,3141
302,7238,3117
302,7239,3102
302,7240,3044
302,7241,2948
302,7242,2829
302,7243,2886
302,7244,2868
302,7245,2730
302,7246,2413
302,7247,2051
302,7248,1773
303,7249,1608
303,7250,1545
303,7251,1560
303,7252,1636
303,7253,1787
303,7254,2066
303,7255,2441
303,7256,2719
303,7257,2781
303,7258,2859
303,7259,2915
303,7260,3033
303,7261,3066
303,7262,3053
303,7263,3037
303,7264,2989
303,7265,2884
303,7266,2731
303,7267,2840
303,7268,2819
303,7269,2715
303,7270,2424
303,7271,2095
303,7272,1851
304,7273,1753
304,7274,1655
304,7275,1598
304,7276,1649
304,7277,1804
304,7278,2066
304,7279,2428
304,7280,2760
304,7281,2924
304,7282,3126
304,7283,3250
304,7284,3115
304,7285,2888
304,7286,2869
304,7287,2841
304,7288,2787
304,7289,2737
304,7290,2664
304,7291,2719
304,7292,2640
304,7293,2563
304,7294,2322
304,7295,2022
304,7296,1797
305,7297,1694
305,7298,1611
305,7299,1576
305,7300,1625
305,7301,1768
305,7302,2016
305,7303,2373
305,7304,2709
305,7305,2879
305,7306,3058
305,7307,3173
305,7308,3051
305,7309,2845
305,7310,2817
305,7311,2772
305,7312,2713
305,7313,2653
305,7314,2620
305,7315,2761
305,7316,2752
305,7317,2661
305,7318,2379
305,7319,2058
305,7320,1820
306,7321,1718
306,7322,1601
306,7323,1577
306,7324,1619
306,7325,1761
306,7326,2009
306,7327,2369
306,7328,2701
306,7329,2855
306,7330,3031
306,7331,3132
306,7332,3009
306,7333,2818
306,7334,2788
306,7335,2748
306,7336,2686
306,7337,2638
306,7338,2587
306,7339,2698
306,7340,2668
306,7341,2582
306,7342,2340
306,7343,2066
306,7344,1838
307,7345,1738
307,7346,1664
307,7347,1586
307,7348,1661
307,7349,1797
307,7350,1931
307,7351,2107
307,7352,2304
307,7353,2499
307,7354,2693
307,7355,2827
307,7356,2740
307,7357,2564
307,7358,2526
307,7359,2496
307,7360,2463
307,7361,2454
307,7362,2438
307,7363,2586
307,7364,2565
307,7365,2481
307,7366,2239
307,7367,1965
307,7368,1754
308,7369,1665
308,7370,1565
308,7371,1561
308,7372,1593
308,7373,1687
308,7374,1853
308,7375,1996
308,7376,2229
308,7377,2428
308,7378,2642
308,7379,2777
308,7380,2707
308,7381,2551
308,7382,2547
308,7383,2556
308,7384,2550
308,7385,2569
308,7386,2736
308,7387,2713
308,7388,2625
308,7389,2502
308,7390,2215
308,7391,1891
308,7392,1654
309,7393,1530
309,7394,1494
309,7395,1537
309,7396,1631
309,7397,1838
309,7398,2117
309,7399,2376
309,7400,2608
309,7401,2746
309,7402,2913
309,7403,3006
309,7404,3205
309,7405,3257
309,7406,3267
309,7407,3238
309,7408,3148
309,7409,3018
309,7410,3040
309,7411,2952
309,7412,2825
309,7413,2670
309,7414,2358
309,7415,2016
309,7416,1714
310,7417,1527
310,7418,1461
310,7419,1477
310,7420,1547
310,7421,1720
310,7422,2041
310,7423,2353
310,7424,2614
310,7425,2749
310,7426,2888
310,7427,2994
310,7428,3158
310,7429,3210
310,7430,3205
310,7431,3170
310,7432,3069
310,7433,2940
310,7434,2946
310,7435,2892
310,7436,2776
310,7437,2643
310,7438,2423
310,7439,2172
310,7440,1892
311,7441,1816
311,7442,1670
311,7443,1552
311,7444,1598
311,7445,1774
311,7446,2063
311,7447,2358
311,7448,2619
311,7449,2810
311,7450,3017
311,7451,3183
311,7452,3081
311,7453,2908
311,7454,2892
311,7455,2858
311,7456,2790
311,7457,2736
311,7458,2864
311,7459,2817
311,7460,2717
311,7461,2602
311,7462,2303
311,7463,1985
311,7464,1753
312,7465,1641
312,7466,1557
312,7467,1529
312,7468,1584
312,7469,1751
312,7470,1997
312,7471,2343
312,7472,2622
312,7473,2810
312,7474,2994
312,7475,3146
312,7476,2999
312,7477,2799
312,7478,2749
312,7479,2680
312,7480,2616
312,7481,2640
312,7482,2781
312,7483,2760
312,7484,2681
312,7485,2585
312,7486,2351
312,7487,2079
312,7488,1895
313,7489,1819
313,7490,1767
313,7491,1813
313,7492,1878
313,7493,2007
313,7494,2171
313,7495,2408
313,7496,2612
313,7497,2792
313,7498,2976
313,7499,3103
313,7500,2917
313,7501,2674
313,7502,2609
313,7503,2521
313,7504,2445
313,7505,2465
313,7506,2643
313,7507,2624
313,7508,2556
313,7509,2470
313,7510,2249
313,7511,1976
313,7512,1817
314,7513,1753
314,7514,1701
314,7515,1667
314,7516,1666
314,7517,1743
314,7518,1907
314,7519,2111
314,7520,2325
314,7521,2536
314,7522,2723
314,7523,2839
314,7524,2658
314,7525,2428
314,7526,2343
314,7527,2276
314,7528,2228
314,7529,2287
314,7530,2494
314,7531,2509
314,7532,2450
314,7533,2393
314,7534,2238
314,7535,1970
314,7536,1916
315,7537,1893
315,7538,1839
315,7539,1777
315,7540,1764
315,7541,1891
315,7542,1983
315,7543,2107
315,7544,2243
315,7545,2441
315,7546,2607
315,7547,2723
315,7548,2534
315,7549,2311
315,7550,2245
315,7551,2189
315,7552,2157
315,7553,2235
315,7554,2527
315,7555,2513
315,7556,2465
315,7557,2391
315,7558,2187
315,7559,1902
315,7560,1670
316,7561,1541
316,7562,1513
316,7563,1574
316,7564,1684
316,7565,1848
316,7566,2146
316,7567,2425
316,7568,2597
316,7569,2729
316,7570,2810
316,7571,2827
316,7572,2894
316,7573,2861
316,7574,2790
316,7575,2717
316,7576,2645
316,7577,2637
316,7578,2802
316,7579,2770
316,7580,2700
316,7581,2602
316,7582,2339
316,7583,1981
316,7584,1713
317,7585,1581
317,7586,1499
317,7587,1514
317,7588,1594
317,7589,1796
317,7590,2120
317,7591,2470
317,7592,2704
317,7593,2770
317,7594,2797
317,7595,2834
317,7596,2924
317,7597,2904
317,7598,2865
317,7599,2803
317,7600,2716
317,7601,2680
317,7602,2766
317,7603,2748
317,7604,2665
317,7605,2584
317,7606,2319
317,7607,1974
317,7608,1712
318,7609,1634
318,7610,1594
318,7611,1550
318,7612,1619
318,7613,1759
318,7614,2020
318,7615,2392
318,7616,2658
318,7617,2822
318,7618,2989
318,7619,3121
318,7620,2957
318,7621,2745
318,7622,2705
318,7623,2649
318,7624,2577
318,7625,2600
318,7626,2770
318,7627,2741
318,7628,2665
318,7629,2584
318,7630,2318
318,7631,1993
318,7632,1737
319,7633,1594
319,7634,1569
319,7635,1538
319,7636,1566
319,7637,1720
319,7638,1982
319,7639,2366
319,7640,2671
319,7641,2863
319,7642,3035
319,7643,3160
319,7644,2990
319,7645,2764
319,7646,2705
319,7647,2638
319,7648,2571
319,7649,2621
319,7650,2783
319,7651,2750
319,7652,2678
319,7653,2599
319,7654,2327
319,7655,1997
319,7656,1743
320,7657,1615
320,7658,1545
320,7659,1522
320,7660,1615
320,7661,1720
320,7662,1988
320,7663,2366
320,7664,2649
320,7665,2833
320,7666,3011
320,7667,3146
320,7668,2977
320,7669,2764
320,7670,2706
320,7671,2640
320,7672,2565
320,7673,2593
320,7674,2727
320,7675,2679
320,7676,2601
320,7677,2517
320,7678,2274
320,7679,1974
320,7680,1741
321,7681,1622
321,7682,1537
321,7683,1487
321,7684,1565
321,7685,1708
321,7686,1883
321,7687,2098
321,7688,2309
321,7689,2554
321,7690,2755
321,7691,2913
321,7692,2754
321,7693,2536
321,7694,2455
321,7695,2385
321,7696,2320
321,7697,2377
321,7698,2534
321,7699,2517
321,7700,2438
321,7701,2366
321,7702,2158
321,7703,1882
321,7704,1659
322,7705,1559
322,7706,1529
322,7707,1503
322,7708,1543
322,7709,1671
322,7710,1836
322,7711,2039
322,7712,2217
322,7713,2413
322,7714,2617
322,7715,2750
322,7716,2552
322,7717,2358
322,7718,2297
322,7719,2257
322,7720,2221
322,7721,2291
322,7722,2545
322,7723,2510
322,7724,2457
322,7725,2381
322,7726,2140
322,7727,1821
322,7728,1580
323,7729,1459
323,7730,1426
323,7731,1469
323,7732,1546
323,7733,1734
323,7734,2005
323,7735,2328
323,7736,2563
323,7737,2689
323,7738,2782
323,7739,2829
323,7740,2922
323,7741,2905
323,7742,2851
323,7743,2781
323,7744,2701
323,7745,2668
323,7746,2802
323,7747,2752
323,7748,2678
323,7749,2573
323,7750,2330
323,7751,2011
323,7752,1753
324,7753,1539
324,7754,1451
324,7755,1477
324,7756,1548
324,7757,1730
324,7758,2041
324,7759,2375
324,7760,2606
324,7761,2739
324,7762,2843
324,7763,2880
324,7764,2974
324,7765,2966
324,7766,2907
324,7767,2836
324,7768,2737
324,7769,2697
324,7770,2788
324,7771,2747
324,7772,2664
324,7773,2579
324,7774,2388
324,7775,2071
324,7776,1774
325,7777,1629
325,7778,1546
325,7779,1525
325,7780,1573
325,7781,1725
325,7782,1983
325,7783,2312
325,7784,2564
325,7785,2786
325,7786,2973
325,7787,3105
325,7788,2961
325,7789,2744
325,7790,2676
325,7791,2611
325,7792,2532
325,7793,2540
325,7794,2714
325,7795,2673
325,7796,2581
325,7797,2514
325,7798,2311
325,7799,2013
325,7800,1761
326,7801,1661
326,7802,1583
326,7803,1527
326,7804,1561
326,7805,1664
326,7806,1836
326,7807,2052
326,7808,2213
326,7809,2412
326,7810,2642
326,7811,2788
326,7812,2659
326,7813,2455
326,7814,2387
326,7815,2309
326,7816,2236
326,7817,2210
326,7818,2302
326,7819,2257
326,7820,2196
326,7821,2163
326,7822,2021
326,7823,1790
326,7824,1615
327,7825,1504
327,7826,1463
327,7827,1457
327,7828,1506
327,7829,1641
327,7830,1851
327,7831,2076
327,7832,2254
327,7833,2450
327,7834,2644
327,7835,2778
327,7836,2635
327,7837,2445
327,7838,2398
327,7839,2357
327,7840,2320
327,7841,2350
327,7842,2534
327,7843,2499
327,7844,2434
327,7845,2359
327,7846,2167
327,7847,1893
327,7848,1656
328,7849,1521
328,7850,1465
328,7851,1437
328,7852,1501
328,7853,1634
328,7854,1813
328,7855,2044
328,7856,2228
328,7857,2423
328,7858,2613
328,7859,2687
328,7860,2562
328,7861,2400
328,7862,2363
328,7863,2332
328,7864,2290
328,7865,2324
328,7866,2514
328,7867,2489
328,7868,2428
328,7869,2358
328,7870,2166
328,7871,1873
328,7872,1647
329,7873,1514
329,7874,1444
329,7875,1417
329,7876,1462
329,7877,1586
329,7878,1763
329,7879,1959
329,7880,2118
329,7881,2303
329,7882,2502
329,7883,2656
329,7884,2523
329,7885,2340
329,7886,2286
329,7887,2248
329,7888,2225
329,7889,2301
329,7890,2596
329,7891,2566
329,7892,2520
329,7893,2428
329,7894,2172
329,7895,1824
329,7896,1595
330,7897,1436
330,7898,1388
330,7899,1436
330,7900,1522
330,7901,1715
330,7902,2029
330,7903,2443
330,7904,2654
330,7905,2756
330,7906,2818
330,7907,2829
330,7908,2909
330,7909,2904
330,7910,2853
330,7911,2780
330,7912,2718
330,7913,2712
330,7914,2860
330,7915,2819
330,7916,2746
330,7917,2651
330,7918,2449
330,7919,2096
330,7920,1767
331,7921,1621
331,7922,1613
331,7923,1666
331,7924,1757
331,7925,1946
331,7926,2237
331,7927,2548
331,7928,2709
331,7929,2793
331,7930,2864
331,7931,2886
331,7932,2970
331,7933,2961
331,7934,2904
331,7935,2831
331,7936,2734
331,7937,2718
331,7938,2835
331,7939,2827
331,7940,2756
331,7941,2667
331,7942,2488
331,7943,2195
331,7944,1908
332,7945,1763
332,7946,1643
332,7947,1656
332,7948,1756
332,7949,1945
332,7950,2169
332,7951,2487
332,7952,2708
332,7953,2894
332,7954,3079
332,7955,3215
332,7956,3049
332,7957,2819
332,7958,2761
332,7959,2680
332,7960,2615
332,7961,2659
332,7962,2845
332,7963,2828
332,7964,2759
332,7965,2674
332,7966,2443
332,7967,2088
332,7968,1824
333,7969,1717
333,7970,1633
333,7971,1589
333,7972,1642
333,7973,1819
333,7974,2067
333,7975,2436
333,7976,2672
333,7977,2841
333,7978,3041
333,7979,3184
333,7980,3010
333,7981,2808
333,7982,2749
333,7983,2690
333,7984,2628
333,7985,2696
333,7986,2862
333,7987,2833
333,7988,2774
333,7989,2679
333,7990,2426
333,7991,2073
333,7992,1796
334,7993,1683
334,7994,1600
334,7995,1596
334,7996,1649
334,7997,1807
334,7998,2022
334,7999,2410
334,8000,2688
334,8001,2887
334,8002,3113
334,8003,3273
334,8004,3124
334,8005,2888
334,8006,2802
334,8007,2701
334,8008,2625
334,8009,2669
334,8010,2793
334,8011,2764
334,8012,2685
334,8013,2594
334,8014,2377
334,8015,2079
334,8016,1804
335,8017,1660
335,8018,1607
335,8019,1546
335,8020,1553
335,8021,1697
335,8022,1905
335,8023,2135
335,8024,2291
335,8025,2529
335,8026,2768
335,8027,2936
335,8028,2790
335,8029,2566
335,8030,2485
335,8031,2424
335,8032,2372
335,8033,2422
335,8034,2583
335,8035,2575
335,8036,2520
335,8037,2460
335,8038,2343
335,8039,2112
335,8040,1861
336,8041,1702
336,8042,1596
336,8043,1545
336,8044,1580
336,8045,1707
336,8046,1880
336,8047,2090
336,8048,2242
336,8049,2474
336,8050,2661
336,8051,2828
336,8052,2683
336,8053,2478
336,8054,2414
336,8055,2354
336,8056,2308
336,8057,2394
336,8058,2657
336,8059,2632
336,8060,2589
336,8061,2507
336,8062,2288
336,8063,1940
336,8064,1641
337,8065,1509
337,8066,1441
337,8067,1477
337,8068,1554
337,8069,1748
337,8070,2026
337,8071,2443
337,8072,2679
337,8073,2770
337,8074,2864
337,8075,2890
337,8076,2971
337,8077,2965
337,8078,2909
337,8079,2832
337,8080,2739
337,8081,2757
337,8082,2923
337,8083,2876
337,8084,2819
337,8085,2701
337,8086,2440
337,8087,2044
337,8088,1732
338,8089,1541
338,8090,1452
338,8091,1504
338,8092,1577
338,8093,1750
338,8094,2045
338,8095,2492
338,8096,2686
338,8097,2775
338,8098,2869
338,8099,2929
338,8100,3026
338,8101,3025
338,8102,2957
338,8103,2857
338,8104,2765
338,8105,2758
338,8106,2878
338,8107,2856
338,8108,2793
338,8109,2697
338,8110,2530
338,8111,2311
338,8112,2109
339,8113,1992
339,8114,1859
339,8115,1778
339,8116,1788
339,8117,1903
339,8118,2181
339,8119,2500
339,8120,2703
339,8121,2882
339,8122,3058
339,8123,3214
339,8124,3064
339,8125,2842
339,8126,2783
339,8127,2718
339,8128,2644
339,8129,2686
339,8130,2887
339,8131,2862
339,8132,2789
339,8133,2700
339,8134,2513
339,8135,2278
339,8136,2056
340,8137,1902
340,8138,1824
340,8139,1760
340,8140,1788
340,8141,1920
340,8142,2131
340,8143,2441
340,8144,2620
340,8145,2808
340,8146,2992
340,8147,3128
340,8148,2963
340,8149,2752
340,8150,2689
340,8151,2625
340,8152,2565
340,8153,2609
340,8154,2811
340,8155,2808
340,8156,2741
340,8157,2701
340,8158,2544
340,8159,2319
340,8160,2134
341,8161,2018
341,8162,1935
341,8163,1908
341,8164,1966
341,8165,2060
341,8166,2196
341,8167,2465
341,8168,2670
341,8169,2838
341,8170,3001
341,8171,3139
341,8172,2974
341,8173,2748
341,8174,2686
341,8175,2611
341,8176,2547
341,8177,2590
341,8178,2820
341,8179,2776
341,8180,2697
341,8181,2615
341,8182,2399
341,8183,2084
341,8184,1800
342,8185,1648
342,8186,1561
342,8187,1526
342,8188,1564
342,8189,1706
342,8190,1908
342,8191,2178
342,8192,2350
342,8193,2565
342,8194,2766
342,8195,2892
342,8196,2721
342,8197,2481
342,8198,2396
342,8199,2344
342,8200,2306
342,8201,2393
342,8202,2626
342,8203,2614
342,8204,2547
342,8205,2494
342,8206,2347
342,8207,2069
342,8208,1796
343,8209,1635
343,8210,1532
343,8211,1522
343,8212,1601
343,8213,1717
343,8214,1880
343,8215,2090
343,8216,2226
343,8217,2434
343,8218,2626
343,8219,2761
343,8220,2594
343,8221,2376
343,8222,2309
343,8223,2259
343,8224,2229
343,8225,2339
343,8226,2667
343,8227,2661
343,8228,2624
343,8229,2547
343,8230,2331
343,8231,1975
343,8232,1673
344,8233,1517
344,8234,1457
344,8235,1531
344,8236,1642
344,8237,1849
344,8238,2157
344,8239,2517
344,8240,2674
344,8241,2741
344,8242,2803
344,8243,2836
344,8244,2901
344,8245,2891
344,8246,2817
344,8247,2749
344,8248,2683
344,8249,2676
344,8250,2876
344,8251,2856
344,8252,2804
344,8253,2704
344,8254,2524
344,8255,2256
344,8256,1999
345,8257,1863
345,8258,1793
345,8259,1802
345,8260,1810
345,8261,1974
345,8262,2235
345,8263,2576
345,8264,2729
345,8265,2783
345,8266,2850
345,8267,2859
345,8268,2928
345,8269,2913
345,8270,2864
345,8271,2759
345,8272,2686
345,8273,2694
345,8274,2854
345,8275,2864
345,8276,2782
345,8277,2708
345,8278,2558
345,8279,2326
345,8280,2116
346,8281,2048
346,8282,1993
346,8283,1935
346,8284,1947
346,8285,2064
346,8286,2268
346,8287,2528
346,8288,2726
346,8289,2879
346,8290,3043
346,8291,3159
346,8292,2993
346,8293,2753
346,8294,2674
346,8295,2611
346,8296,2547
346,8297,2627
346,8298,2856
346,8299,2858
346,8300,2803
346,8301,2739
346,8302,2560
346,8303,2216
346,8304,1850
347,8305,1719
347,8306,1649
347,8307,1604
347,8308,1672
347,8309,1834
347,8310,2132
347,8311,2529
347,8312,2756
347,8313,2922
347,8314,3080
347,8315,3207
347,8316,3034
347,8317,2777
347,8318,2691
347,8319,2607
347,8320,2563
347,8321,2627
347,8322,2868
347,8323,2882
347,8324,2845
347,8325,2781
347,8326,2575
347,8327,2238
347,8328,1904
348,8329,1752
348,8330,1652
348,8331,1655
348,8332,1694
348,8333,1864
348,8334,2158
348,8335,2596
348,8336,2793
348,8337,2917
348,8338,3074
348,8339,3174
348,8340,3001
348,8341,2753
348,8342,2682
348,8343,2613
348,8344,2561
348,8345,2651
348,8346,2834
348,8347,2820
348,8348,2750
348,8349,2681
348,8350,2515
348,8351,2309
348,8352,2108
349,8353,2021
349,8354,1894
349,8355,1769
349,8356,1782
349,8357,2017
349,8358,2209
349,8359,2350
349,8360,2491
349,8361,2683
349,8362,2888
349,8363,3010
349,8364,2845
349,8365,2601
349,8366,2517
349,8367,2453
349,8368,2413
349,8369,2508
349,8370,2717
349,8371,2721
349,8372,2664
349,8373,2611
349,8374,2455
349,8375,2145
349,8376,1881
350,8377,1739
350,8378,1630
350,8379,1575
350,8380,1620
350,8381,1751
350,8382,1947
350,8383,2182
350,8384,2328
350,8385,2519
350,8386,2717
350,8387,2868
350,8388,2712
350,8389,2494
350,8390,2429
350,8391,2389
350,8392,2351
350,8393,2472
350,8394,2743
350,8395,2745
350,8396,2701
350,8397,2631
350,8398,2447
350,8399,2121
350,8400,1808
351,8401,1606
351,8402,1532
351,8403,1576
351,8404,1719
351,8405,1963
351,8406,2216
351,8407,2530
351,8408,2705
351,8409,2783
351,8410,2867
351,8411,2894
351,8412,2970
351,8413,2939
351,8414,2854
351,8415,2770
351,8416,2704
351,8417,2716
351,8418,2894
351,8419,2881
351,8420,2824
351,8421,2733
351,8422,2511
351,8423,2123
351,8424,1818
352,8425,1626
352,8426,1552
352,8427,1615
352,8428,1707
352,8429,1947
352,8430,2265
352,8431,2627
352,8432,2800
352,8433,2872
352,8434,2944
352,8435,2951
352,8436,3017
352,8437,2960
352,8438,2863
352,8439,2763
352,8440,2698
352,8441,2695
352,8442,2887
352,8443,2922
352,8444,2871
352,8445,2815
352,8446,2626
352,8447,2276
352,8448,1966
353,8449,1816
353,8450,1745
353,8451,1746
353,8452,1843
353,8453,2064
353,8454,2318
353,8455,2703
353,8456,2895
353,8457,3023
353,8458,3137
353,8459,3208
353,8460,3008
353,8461,2732
353,8462,2643
353,8463,2574
353,8464,2524
353,8465,2607
353,8466,2909
353,8467,2953
353,8468,2922
353,8469,2863
353,8470,2728
353,8471,2465
353,8472,2155
354,8473,2025
354,8474,1932
354,8475,2032
354,8476,2131
354,8477,2243
354,8478,2408
354,8479,2711
354,8480,2864
354,8481,2970
354,8482,3080
354,8483,3170
354,8484,2963
354,8485,2690
354,8486,2605
354,8487,2534
354,8488,2481
354,8489,2560
354,8490,2848
354,8491,2876
354,8492,2834
354,8493,2778
354,8494,2633
354,8495,2413
354,8496,2224
355,8497,2130
355,8498,2061
355,8499,2049
355,8500,2101
355,8501,2210
355,8502,2368
355,8503,2614
355,8504,2781
355,8505,2933
355,8506,3063
355,8507,3162
355,8508,2964
355,8509,2686
355,8510,2598
355,8511,2529
355,8512,2471
355,8513,2546
355,8514,2787
355,8515,2784
355,8516,2724
355,8517,2657
355,8518,2467
355,8519,2137
355,8520,1855
356,8521,1714
356,8522,1639
356,8523,1636
356,8524,1675
356,8525,1819
356,8526,2027
356,8527,2293
356,8528,2475
356,8529,2648
356,8530,2819
356,8531,2891
356,8532,2706
356,8533,2441
356,8534,2338
356,8535,2271
356,8536,2234
356,8537,2329
356,8538,2585
356,8539,2597
356,8540,2557
356,8541,2503
356,8542,2302
356,8543,2018
356,8544,1797
357,8545,1662
357,8546,1561
357,8547,1501
357,8548,1538
357,8549,1683
357,8550,1896
357,8551,2144
357,8552,2298
357,8553,2464
357,8554,2664
357,8555,2775
357,8556,2628
357,8557,2411
357,8558,2329
357,8559,2272
357,8560,2218
357,8561,2321
357,8562,2599
357,8563,2574
357,8564,2537
357,8565,2474
357,8566,2269
357,8567,1961
357,8568,1721
358,8569,1551
358,8570,1478
358,8571,1490
358,8572,1562
358,8573,1727
358,8574,1969
358,8575,2221
358,8576,2362
358,8577,2474
358,8578,2594
358,8579,2591
358,8580,2638
358,8581,2601
358,8582,2506
358,8583,2423
358,8584,2363
358,8585,2389
358,8586,2575
358,8587,2495
358,8588,2409
358,8589,2336
358,8590,2169
358,8591,1893
358,8592,1662
359,8593,1557
359,8594,1499
359,8595,1475
359,8596,1525
359,8597,1655
359,8598,1875
359,8599,2113
359,8600,2201
359,8601,2341
359,8602,2404
359,8603,2432
359,8604,2507
359,8605,2497
359,8606,2425
359,8607,2352
359,8608,2286
359,8609,2291
359,8610,2373
359,8611,2376
359,8612,2351
359,8613,2328
359,8614,2241
359,8615,2042
359,8616,1842
360,8617,1696
360,8618,1634
360,8619,1718
360,8620,1854
360,8621,1827
360,8622,1988
360,8623,2303
360,8624,2467
360,8625,2671
360,8626,2854
360,8627,2977
360,8628,2809
360,8629,2576
360,8630,2496
360,8631,2422
360,8632,2367
360,8633,2435
360,8634,2710
360,8635,2743
360,8636,2687
360,8637,2617
360,8638,2455
360,8639,2259
360,8640,1964
361,8641,1858
361,8642,1734
361,8643,1780
361,8644,1921
361,8645,2042
361,8646,2185
361,8647,2425
361,8648,2564
361,8649,2748
361,8650,2908
361,8651,2995
361,8652,2814
361,8653,2560
361,8654,2480
361,8655,2404
361,8656,2347
361,8657,2426
361,8658,2715
361,8659,2748
361,8660,2715
361,8661,2639
361,8662,2494
361,8663,2273
361,8664,2072
362,8665,1954
362,8666,1876
362,8667,1811
362,8668,1848
362,8669,1994
362,8670,2184
362,8671,2434
362,8672,2592
362,8673,2777
362,8674,2923
362,8675,3052
362,8676,2873
362,8677,2625
362,8678,2540
362,8679,2460
362,8680,2398
362,8681,2463
362,8682,2724
362,8683,2730
362,8684,2671
362,8685,2606
362,8686,2416
362,8687,2110
362,8688,1852
363,8689,1754
363,8690,1674
363,8691,1629
363,8692,1664
363,8693,1798
363,8694,2016
363,8695,2265
363,8696,2417
363,8697,2602
363,8698,2774
363,8699,2902
363,8700,2728
363,8701,2493
363,8702,2405
363,8703,2325
363,8704,2277
363,8705,2349
363,8706,2586
363,8707,2626
363,8708,2586
363,8709,2532
363,8710,2404
363,8711,2227
363,8712,2088
364,8713,2036
364,8714,2002
364,8715,1955
364,8716,1969
364,8717,2037
364,8718,2123
364,8719,2212
364,8720,2300
364,8721,2456
364,8722,2603
364,8723,2721
364,8724,2548
364,8725,2329
364,8726,2245
364,8727,2198
364,8728,2182
364,8729,2281
364,8730,2607
364,8731,2614
364,8732,2593
364,8733,2530
364,8734,2338
364,8735,2037
364,8736,1790
365,8737,1643
365,8738,1591
365,8739,1646
365,8740,1713
365,8741,1888
365,8742,2136
365,8743,2409
365,8744,2527
365,8745,2616
365,8746,2707
365,8747,2677
365,8748,2708
365,8749,2646
365,8750,2538
365,8751,2195
365,8752,2200
365,8753,2274
365,8754,2581
365,8755,2576
365,8756,2482
365,8757,2396
365,8758,2193
365,8759,1929
365,8760,1715
