ρ,day,hour,iteration,imbalance_MW,imbalance_up_MW,imbalance_down_MW
0.99,7,150,demand_82,-41.88301200000001,0.0,41.88301200000001
0.99,7,151,demand_82,-46.73354699999982,0.0,46.73354699999982
0.99,7,152,demand_82,-20.949235000000044,0.0,20.949235000000044
0.99,7,153,demand_82,-11.898592000000008,0.0,11.898592000000008
0.99,7,154,demand_82,-14.611085000000003,0.0,14.611085000000003
0.99,7,155,demand_82,-10.133663999999953,0.0,10.133663999999953
0.99,7,156,demand_82,2.3614330000000336,2.3614330000000336,-0.0
0.99,7,157,demand_82,8.309244000000035,8.309244000000035,-0.0
0.99,7,158,demand_82,44.23813500000006,44.23813500000006,-0.0
0.99,7,159,demand_82,41.04167700000016,41.04167700000016,-0.0
0.99,7,160,demand_82,59.295124000000214,59.295124000000214,-0.0
0.99,7,161,demand_82,73.6328440000002,73.6328440000002,-0.0
0.99,7,162,demand_82,52.03387900000007,52.03387900000007,-0.0
0.99,7,163,demand_82,44.474399000000176,44.474399000000176,-0.0
0.99,7,164,demand_82,55.90789399999994,55.90789399999994,-0.0
0.99,7,165,demand_82,46.315971999999874,46.315971999999874,-0.0
0.99,7,166,demand_82,36.90217900000016,36.90217900000016,-0.0
0.99,7,167,demand_82,41.740751000000046,41.740751000000046,-0.0
0.99,7,168,demand_82,28.827262999999903,28.827262999999903,-0.0
0.0,7,145,demand_83,-115.429261,0.0,115.429261
0.0,7,146,demand_83,-63.46376699999996,0.0,63.46376699999996
0.0,7,147,demand_83,-147.74281199999996,0.0,147.74281199999996
0.0,7,148,demand_83,108.70833799999991,108.70833799999991,-0.0
0.0,7,149,demand_83,0.20542300000010982,0.20542300000010982,-0.0
0.0,7,150,demand_83,-26.630623000000014,0.0,26.630623000000014
0.0,7,151,demand_83,-31.365530000000035,0.0,31.365530000000035
0.0,7,152,demand_83,215.14990399999988,215.14990399999988,-0.0
0.0,7,153,demand_83,22.13271500000019,22.13271500000019,-0.0
0.0,7,154,demand_83,-71.40037200000006,0.0,71.40037200000006
0.0,7,155,demand_83,-120.27424100000007,0.0,120.27424100000007
0.0,7,156,demand_83,-200.30220499999996,0.0,200.30220499999996
0.0,7,157,demand_83,21.42675999999983,21.42675999999983,-0.0
0.0,7,158,demand_83,-42.97957399999996,0.0,42.97957399999996
0.0,7,159,demand_83,74.30123999999978,74.30123999999978,-0.0
0.0,7,160,demand_83,87.06630399999995,87.06630399999995,-0.0
0.0,7,161,demand_83,-149.156203,0.0,149.156203
0.0,7,162,demand_83,117.12403799999993,117.12403799999993,-0.0
0.0,7,163,demand_83,219.08960100000013,219.08960100000013,-0.0
0.0,7,164,demand_83,167.5617189999998,167.5617189999998,-0.0
0.0,7,165,demand_83,-196.9591260000002,0.0,196.9591260000002
0.0,7,166,demand_83,203.5989410000002,203.5989410000002,-0.0
0.0,7,167,demand_83,49.116269999999986,49.116269999999986,-0.0
0.0,7,168,demand_83,-7.909953999999971,0.0,7.909953999999971
0.1,7,145,demand_83,103.2862970000001,103.2862970000001,-0.0
0.1,7,146,demand_83,14.600562000000082,14.600562000000082,-0.0
0.1,7,147,demand_83,-22.093296999999893,0.0,22.093296999999893
0.1,7,148,demand_83,31.804552000000058,31.804552000000058,-0.0
0.1,7,149,demand_83,-173.3208709999999,0.0,173.3208709999999
0.1,7,150,demand_83,-173.73868700000003,0.0,173.73868700000003
0.1,7,151,demand_83,72.01972500000011,72.01972500000011,-0.0
0.1,7,152,demand_83,-1.7096259999998438,0.0,1.7096259999998438
0.1,7,153,demand_83,139.08771800000022,139.08771800000022,-0.0
0.1,7,154,demand_83,-245.7696483750001,0.0,245.7696483750001
0.1,7,155,demand_83,190.79415000000017,190.79415000000017,-0.0
0.1,7,156,demand_83,48.802438000000166,48.802438000000166,-0.0
0.1,7,157,demand_83,-123.47883300000012,0.0,123.47883300000012
0.1,7,158,demand_83,-121.74758599999996,0.0,121.74758599999996
0.1,7,159,demand_83,75.47850299999982,75.47850299999982,-0.0
0.1,7,160,demand_83,-237.31609200000003,0.0,237.31609200000003
0.1,7,161,demand_83,-18.243675000000167,0.0,18.243675000000167
0.1,7,162,demand_83,-217.36086947500007,0.0,217.36086947500007
0.1,7,163,demand_83,-67.49400199999991,0.0,67.49400199999991
0.1,7,164,demand_83,100.23241999999982,100.23241999999982,-0.0
0.1,7,165,demand_83,84.62363400000004,84.62363400000004,-0.0
0.1,7,166,demand_83,185.82112335000056,185.82112335000056,-0.0
0.1,7,167,demand_83,21.794002999999975,21.794002999999975,-0.0
0.1,7,168,demand_83,-67.09188399999994,0.0,67.09188399999994
0.2,7,145,demand_83,-108.67240300000003,0.0,108.67240300000003
0.2,7,146,demand_83,36.671264000000065,36.671264000000065,-0.0
0.2,7,147,demand_83,82.3328939999999,82.3328939999999,-0.0
0.2,7,148,demand_83,30.47786599999995,30.47786599999995,-0.0
0.2,7,149,demand_83,154.4126839999999,154.4126839999999,-0.0
0.2,7,150,demand_83,225.52960272500013,225.52960272500013,-0.0
0.2,7,151,demand_83,109.54482800000005,109.54482800000005,-0.0
0.2,7,152,demand_83,-78.75196499999993,0.0,78.75196499999993
0.2,7,153,demand_83,67.27908100000013,67.27908100000013,-0.0
0.2,7,154,demand_83,-33.710695000000214,0.0,33.710695000000214
0.2,7,155,demand_83,-3.226032000000032,0.0,3.226032000000032
0.2,7,156,demand_83,70.06064500000002,70.06064500000002,-0.0
0.2,7,157,demand_83,-14.713460999999825,0.0,14.713460999999825
0.2,7,158,demand_83,-46.98206900000014,0.0,46.98206900000014
0.2,7,159,demand_83,-134.93651899999986,0.0,134.93651899999986
0.2,7,160,demand_83,-104.01234299999987,0.0,104.01234299999987
0.2,7,161,demand_83,-94.23511700000017,0.0,94.23511700000017
0.2,7,162,demand_83,110.17194000000018,110.17194000000018,-0.0
0.2,7,163,demand_83,34.77902700000004,34.77902700000004,-0.0
0.2,7,164,demand_83,-290.5853202500002,0.0,290.5853202500002
0.2,7,165,demand_83,34.07307300000002,34.07307300000002,-0.0
0.2,7,166,demand_83,-25.629317999999785,0.0,25.629317999999785
0.2,7,167,demand_83,51.52082100000007,51.52082100000007,-0.0
0.2,7,168,demand_83,124.43263400000001,124.43263400000001,-0.0
0.3,7,145,demand_83,83.07979799999998,83.07979799999998,-0.0
0.3,7,146,demand_83,-52.24115400000005,0.0,52.24115400000005
0.3,7,147,demand_83,-23.554759999999987,0.0,23.554759999999987
0.3,7,148,demand_83,-57.17183399999999,0.0,57.17183399999999
0.3,7,149,demand_83,-19.42792499999996,0.0,19.42792499999996
0.3,7,150,demand_83,93.06244500000003,93.06244500000003,-0.0
0.3,7,151,demand_83,-164.23182999999995,0.0,164.23182999999995
0.3,7,152,demand_83,255.40916017500012,255.40916017500012,-0.0
0.3,7,153,demand_83,60.280353000000105,60.280353000000105,-0.0
0.3,7,154,demand_83,56.919926999999916,56.919926999999916,-0.0
0.3,7,155,demand_83,21.525544999999966,21.525544999999966,-0.0
0.3,7,156,demand_83,75.0903360000002,75.0903360000002,-0.0
0.3,7,157,demand_83,28.914275999999973,28.914275999999973,-0.0
0.3,7,158,demand_83,-27.963537000000088,0.0,27.963537000000088
0.3,7,159,demand_83,11.515040000000226,11.515040000000226,-0.0
0.3,7,160,demand_83,-110.56092900000021,0.0,110.56092900000021
0.3,7,161,demand_83,-262.1501599999999,0.0,262.1501599999999
0.3,7,162,demand_83,-103.31230199999982,0.0,103.31230199999982
0.3,7,163,demand_83,-94.51583600000004,0.0,94.51583600000004
0.3,7,164,demand_83,-88.07558500000005,0.0,88.07558500000005
0.3,7,165,demand_83,-8.20998099999997,0.0,8.20998099999997
0.3,7,166,demand_83,82.21169499999996,82.21169499999996,-0.0
0.3,7,167,demand_83,55.30980900000009,55.30980900000009,-0.0
0.3,7,168,demand_83,-50.27320099999997,0.0,50.27320099999997
0.4,7,145,demand_83,18.373655999999983,18.373655999999983,-0.0
0.4,7,146,demand_83,5.7523610000000645,5.7523610000000645,-0.0
0.4,7,147,demand_83,-27.856309999999894,0.0,27.856309999999894
0.4,7,148,demand_83,-8.31328099999996,0.0,8.31328099999996
0.4,7,149,demand_83,-0.27378300000009403,0.0,0.27378300000009403
0.4,7,150,demand_83,-40.01043600000003,0.0,40.01043600000003
0.4,7,151,demand_83,32.62455200000022,32.62455200000022,-0.0
0.4,7,152,demand_83,-195.71300400000018,0.0,195.71300400000018
0.4,7,153,demand_83,-40.40190100000018,0.0,40.40190100000018
0.4,7,154,demand_83,-91.20066499999984,0.0,91.20066499999984
0.4,7,155,demand_83,-172.751037,0.0,172.751037
0.4,7,156,demand_83,29.665282999999818,29.665282999999818,-0.0
0.4,7,157,demand_83,0.5341199999998025,0.5341199999998025,-0.0
0.4,7,158,demand_83,-114.71042500000021,0.0,114.71042500000021
0.4,7,159,demand_83,-22.361909000000196,0.0,22.361909000000196
0.4,7,160,demand_83,39.46509199999991,39.46509199999991,-0.0
0.4,7,161,demand_83,-115.39851399999998,0.0,115.39851399999998
0.4,7,162,demand_83,-118.00309500000003,0.0,118.00309500000003
0.4,7,163,demand_83,-115.09305700000004,0.0,115.09305700000004
0.4,7,164,demand_83,-22.493613000000096,0.0,22.493613000000096
0.4,7,165,demand_83,-5.697561999999834,0.0,5.697561999999834
0.4,7,166,demand_83,-28.391384000000016,0.0,28.391384000000016
0.4,7,167,demand_83,95.44571900000005,95.44571900000005,-0.0
0.4,7,168,demand_83,81.580917,81.580917,-0.0
0.5,7,145,demand_83,18.916247999999996,18.916247999999996,-0.0
0.5,7,146,demand_83,-125.50451632499994,0.0,125.50451632499994
0.5,7,147,demand_83,-127.2877719999999,0.0,127.2877719999999
0.5,7,148,demand_83,20.74107499999991,20.74107499999991,-0.0
0.5,7,149,demand_83,38.990931000000046,38.990931000000046,-0.0
0.5,7,150,demand_83,-8.193262999999888,0.0,8.193262999999888
0.5,7,151,demand_83,-35.9863519999999,0.0,35.9863519999999
0.5,7,152,demand_83,-31.796014000000014,0.0,31.796014000000014
0.5,7,153,demand_83,188.27276900000015,188.27276900000015,-0.0
0.5,7,154,demand_83,146.39789100000007,146.39789100000007,-0.0
0.5,7,155,demand_83,-109.56819399999995,0.0,109.56819399999995
0.5,7,156,demand_83,176.99349900000016,176.99349900000016,-0.0
0.5,7,157,demand_83,-26.807142999999996,0.0,26.807142999999996
0.5,7,158,demand_83,-36.81782299999986,0.0,36.81782299999986
0.5,7,159,demand_83,138.7059180000001,138.7059180000001,-0.0
0.5,7,160,demand_83,48.850018999999975,48.850018999999975,-0.0
0.5,7,161,demand_83,-133.746126,0.0,133.746126
0.5,7,162,demand_83,-16.18510699999979,0.0,16.18510699999979
0.5,7,163,demand_83,108.72539999999981,108.72539999999981,-0.0
0.5,7,164,demand_83,77.81686600000012,77.81686600000012,-0.0
0.5,7,165,demand_83,-51.37676999999985,0.0,51.37676999999985
0.5,7,166,demand_83,-65.27369499999986,0.0,65.27369499999986
0.5,7,167,demand_83,47.85230200000001,47.85230200000001,-0.0
0.5,7,168,demand_83,5.429726999999957,5.429726999999957,-0.0
0.6,7,145,demand_83,73.45524300000011,73.45524300000011,-0.0
0.6,7,146,demand_83,-5.324135000000069,0.0,5.324135000000069
0.6,7,147,demand_83,-102.94750500000009,0.0,102.94750500000009
0.6,7,148,demand_83,54.27282700000001,54.27282700000001,-0.0
0.6,7,149,demand_83,-5.108584999999948,0.0,5.108584999999948
0.6,7,150,demand_83,12.400617999999895,12.400617999999895,-0.0
0.6,7,151,demand_83,42.86297800000011,42.86297800000011,-0.0
0.6,7,152,demand_83,118.1231630000002,118.1231630000002,-0.0
0.6,7,153,demand_83,205.91389600000002,205.91389600000002,-0.0
0.6,7,154,demand_83,30.524641999999858,30.524641999999858,-0.0
0.6,7,155,demand_83,77.37875299999996,77.37875299999996,-0.0
0.6,7,156,demand_83,250.0641268999998,250.0641268999998,-0.0
0.6,7,157,demand_83,171.5648110000002,171.5648110000002,-0.0
0.6,7,158,demand_83,99.61281400000007,99.61281400000007,-0.0
0.6,7,159,demand_83,123.96980299999996,123.96980299999996,-0.0
0.6,7,160,demand_83,43.177598000000216,43.177598000000216,-0.0
0.6,7,161,demand_83,-62.27430000000004,0.0,62.27430000000004
0.6,7,162,demand_83,2.5062910000001466,2.5062910000001466,-0.0
0.6,7,163,demand_83,-9.982534000000214,0.0,9.982534000000214
0.6,7,164,demand_83,-7.614414000000124,0.0,7.614414000000124
0.6,7,165,demand_83,-10.818557999999939,0.0,10.818557999999939
0.6,7,166,demand_83,-31.215650000000096,0.0,31.215650000000096
0.6,7,167,demand_83,-19.42571399999997,0.0,19.42571399999997
0.6,7,168,demand_83,-117.19633799999997,0.0,117.19633799999997
0.7,7,145,demand_83,36.662561000000096,36.662561000000096,-0.0
0.7,7,146,demand_83,-7.3580839999999625,0.0,7.3580839999999625
0.7,7,147,demand_83,-79.86695800000007,0.0,79.86695800000007
0.7,7,148,demand_83,57.715760000000046,57.715760000000046,-0.0
0.7,7,149,demand_83,61.14730600000007,61.14730600000007,-0.0
0.7,7,150,demand_83,2.3768219999999474,2.3768219999999474,-0.0
0.7,7,151,demand_83,12.418950000000223,12.418950000000223,-0.0
0.7,7,152,demand_83,-17.58138199999985,0.0,17.58138199999985
0.7,7,153,demand_83,-25.14276000000018,0.0,25.14276000000018
0.7,7,154,demand_83,58.144502999999986,58.144502999999986,-0.0
0.7,7,155,demand_83,82.78309099999979,82.78309099999979,-0.0
0.7,7,156,demand_83,146.72030200000017,146.72030200000017,-0.0
0.7,7,157,demand_83,133.55915800000002,133.55915800000002,-0.0
0.7,7,158,demand_83,10.490616000000045,10.490616000000045,-0.0
0.7,7,159,demand_83,27.98444900000004,27.98444900000004,-0.0
0.7,7,160,demand_83,71.30186800000001,71.30186800000001,-0.0
0.7,7,161,demand_83,-1.181047000000035,0.0,1.181047000000035
0.7,7,162,demand_83,59.92081599999983,59.92081599999983,-0.0
0.7,7,163,demand_83,55.417297999999846,55.417297999999846,-0.0
0.7,7,164,demand_83,78.68077700000003,78.68077700000003,-0.0
0.7,7,165,demand_83,-30.50406699999985,0.0,30.50406699999985
0.7,7,166,demand_83,55.112986999999976,55.112986999999976,-0.0
0.7,7,167,demand_83,46.29894599999989,46.29894599999989,-0.0
0.7,7,168,demand_83,63.28677700000003,63.28677700000003,-0.0
0.8,7,145,demand_83,53.308753000000024,53.308753000000024,-0.0
0.8,7,146,demand_83,26.593579999999974,26.593579999999974,-0.0
0.8,7,147,demand_83,59.81125300000008,59.81125300000008,-0.0
0.8,7,148,demand_83,87.78124099999991,87.78124099999991,-0.0
0.8,7,149,demand_83,31.229759000000058,31.229759000000058,-0.0
0.8,7,150,demand_83,20.271238999999923,20.271238999999923,-0.0
0.8,7,151,demand_83,-116.76740199999995,0.0,116.76740199999995
0.8,7,152,demand_83,-98.71913600000016,0.0,98.71913600000016
0.8,7,153,demand_83,-89.76336700000002,0.0,89.76336700000002
0.8,7,154,demand_83,-97.29873700000007,0.0,97.29873700000007
0.8,7,155,demand_83,34.80341099999987,34.80341099999987,-0.0
0.8,7,156,demand_83,188.62194899999986,188.62194899999986,-0.0
0.8,7,157,demand_83,14.026792000000114,14.026792000000114,-0.0
0.8,7,158,demand_83,80.41463599999997,80.41463599999997,-0.0
0.8,7,159,demand_83,-0.6288760000002185,0.0,0.6288760000002185
0.8,7,160,demand_83,-37.20500300000003,0.0,37.20500300000003
0.8,7,161,demand_83,-50.16985900000009,0.0,50.16985900000009
0.8,7,162,demand_83,-79.15817100000004,0.0,79.15817100000004
0.8,7,163,demand_83,-89.76591099999996,0.0,89.76591099999996
0.8,7,164,demand_83,-37.359425999999985,0.0,37.359425999999985
0.8,7,165,demand_83,-87.28487899999982,0.0,87.28487899999982
0.8,7,166,demand_83,-68.6037110000002,0.0,68.6037110000002
0.8,7,167,demand_83,-65.15352200000007,0.0,65.15352200000007
0.8,7,168,demand_83,-27.889183000000003,0.0,27.889183000000003
0.9,7,145,demand_83,3.3713239999999587,3.3713239999999587,-0.0
0.9,7,146,demand_83,9.88786899999991,9.88786899999991,-0.0
0.9,7,147,demand_83,23.678149000000076,23.678149000000076,-0.0
0.9,7,148,demand_83,40.335285999999996,40.335285999999996,-0.0
0.9,7,149,demand_83,3.8153749999999036,3.8153749999999036,-0.0
0.9,7,150,demand_83,-36.54358699999989,0.0,36.54358699999989
0.9,7,151,demand_83,-7.848590999999942,0.0,7.848590999999942
0.9,7,152,demand_83,2.9953009999999267,2.9953009999999267,-0.0
0.9,7,153,demand_83,132.37190199999986,132.37190199999986,-0.0
0.9,7,154,demand_83,110.63732500000015,110.63732500000015,-0.0
0.9,7,155,demand_83,44.239592999999786,44.239592999999786,-0.0
0.9,7,156,demand_83,160.86348099999987,160.86348099999987,-0.0
0.9,7,157,demand_83,131.5453080000002,131.5453080000002,-0.0
0.9,7,158,demand_83,143.35312199999998,143.35312199999998,-0.0
0.9,7,159,demand_83,190.8665030000002,190.8665030000002,-0.0
0.9,7,160,demand_83,254.678865975,254.678865975,-0.0
0.9,7,161,demand_83,223.63339700000006,223.63339700000006,-0.0
0.9,7,162,demand_83,199.87342799999988,199.87342799999988,-0.0
0.9,7,163,demand_83,219.45316400000002,219.45316400000002,-0.0
0.9,7,164,demand_83,234.63790299999982,234.63790299999982,-0.0
0.9,7,165,demand_83,156.08231299999989,156.08231299999989,-0.0
0.9,7,166,demand_83,94.96505100000013,94.96505100000013,-0.0
0.9,7,167,demand_83,75.06710399999997,75.06710399999997,-0.0
0.9,7,168,demand_83,-16.889458999999988,0.0,16.889458999999988
0.99,7,145,demand_83,9.943688000000066,9.943688000000066,-0.0
0.99,7,146,demand_83,7.2492919999999685,7.2492919999999685,-0.0
0.99,7,147,demand_83,17.85666100000003,17.85666100000003,-0.0
0.99,7,148,demand_83,18.12358100000006,18.12358100000006,-0.0
0.99,7,149,demand_83,-21.12592799999993,0.0,21.12592799999993
0.99,7,150,demand_83,-32.72249000000011,0.0,32.72249000000011
0.99,7,151,demand_83,-42.17850700000008,0.0,42.17850700000008
0.99,7,152,demand_83,-5.947252999999819,0.0,5.947252999999819
0.99,7,153,demand_83,26.935186000000158,26.935186000000158,-0.0
0.99,7,154,demand_83,-4.210266999999931,0.0,4.210266999999931
0.99,7,155,demand_83,-10.522840000000087,0.0,10.522840000000087
0.99,7,156,demand_83,-4.158064000000195,0.0,4.158064000000195
0.99,7,157,demand_83,-21.95430299999998,0.0,21.95430299999998
0.99,7,158,demand_83,-29.48286599999983,0.0,29.48286599999983
0.99,7,159,demand_83,1.4466999999999643,1.4466999999999643,-0.0
0.99,7,160,demand_83,6.930464000000029,6.930464000000029,-0.0
0.99,7,161,demand_83,9.35887700000012,9.35887700000012,-0.0
0.99,7,162,demand_83,-4.099243000000115,0.0,4.099243000000115
0.99,7,163,demand_83,-30.03256599999986,0.0,30.03256599999986
0.99,7,164,demand_83,-46.38775399999986,0.0,46.38775399999986
0.99,7,165,demand_83,-70.53811200000018,0.0,70.53811200000018
0.99,7,166,demand_83,-63.17853000000014,0.0,63.17853000000014
0.99,7,167,demand_83,-68.7716559999999,0.0,68.7716559999999
0.99,7,168,demand_83,-50.72971699999994,0.0,50.72971699999994
0.0,7,145,demand_84,78.66622299999995,78.66622299999995,-0.0
0.0,7,146,demand_84,-117.13295100000005,0.0,117.13295100000005
0.0,7,147,demand_84,-48.08348999999998,0.0,48.08348999999998
0.0,7,148,demand_84,-9.376238999999941,0.0,9.376238999999941
0.0,7,149,demand_84,-43.08701700000006,0.0,43.08701700000006
0.0,7,150,demand_84,37.41425800000002,37.41425800000002,-0.0
0.0,7,151,demand_84,-39.32562400000006,0.0,39.32562400000006
0.0,7,152,demand_84,14.460619999999835,14.460619999999835,-0.0
0.0,7,153,demand_84,182.77073500000006,182.77073500000006,-0.0
0.0,7,154,demand_84,-151.13498100000015,0.0,151.13498100000015
0.0,7,155,demand_84,-52.19004899999982,0.0,52.19004899999982
0.0,7,156,demand_84,66.45918200000006,66.45918200000006,-0.0
0.0,7,157,demand_84,161.93122200000016,161.93122200000016,-0.0
0.0,7,158,demand_84,53.04005499999994,53.04005499999994,-0.0
0.0,7,159,demand_84,78.68448500000022,78.68448500000022,-0.0
0.0,7,160,demand_84,-38.352765999999974,0.0,38.352765999999974
0.0,7,161,demand_84,16.478419999999915,16.478419999999915,-0.0
0.0,7,162,demand_84,97.71738700000014,97.71738700000014,-0.0
0.0,7,163,demand_84,-182.9632459999998,0.0,182.9632459999998
0.0,7,164,demand_84,134.7409419999999,134.7409419999999,-0.0
0.0,7,165,demand_84,-51.71691499999997,0.0,51.71691499999997
0.0,7,166,demand_84,5.8588850000001,5.8588850000001,-0.0
0.0,7,167,demand_84,-119.4795610000001,0.0,119.4795610000001
0.0,7,168,demand_84,61.47970800000007,61.47970800000007,-0.0
0.1,7,145,demand_84,-16.114430000000084,0.0,16.114430000000084
0.1,7,146,demand_84,-5.6378910000000815,0.0,5.6378910000000815
0.1,7,147,demand_84,13.56449100000009,13.56449100000009,-0.0
0.1,7,148,demand_84,121.06181500000002,121.06181500000002,-0.0
0.1,7,149,demand_84,6.08486199999993,6.08486199999993,-0.0
0.1,7,150,demand_84,98.33333599999992,98.33333599999992,-0.0
0.1,7,151,demand_84,-4.980109999999968,0.0,4.980109999999968
0.1,7,152,demand_84,204.0366680000002,204.0366680000002,-0.0
0.1,7,153,demand_84,-58.67803499999991,0.0,58.67803499999991
0.1,7,154,demand_84,91.68197400000008,91.68197400000008,-0.0
0.1,7,155,demand_84,-48.32741699999997,0.0,48.32741699999997
0.1,7,156,demand_84,225.76236100000006,225.76236100000006,-0.0
0.1,7,157,demand_84,34.68821600000001,34.68821600000001,-0.0
0.1,7,158,demand_84,96.9975199999999,96.9975199999999,-0.0
0.1,7,159,demand_84,216.31493362500032,216.31493362500032,-0.0
0.1,7,160,demand_84,-158.99810000000002,0.0,158.99810000000002
0.1,7,161,demand_84,-24.810276000000158,0.0,24.810276000000158
0.1,7,162,demand_84,11.074611000000004,11.074611000000004,-0.0
0.1,7,163,demand_84,-186.8442359999999,0.0,186.8442359999999
0.1,7,164,demand_84,-158.061643,0.0,158.061643
0.1,7,165,demand_84,22.029751000000033,22.029751000000033,-0.0
0.1,7,166,demand_84,169.0765980000001,169.0765980000001,-0.0
0.1,7,167,demand_84,94.503109,94.503109,-0.0
0.1,7,168,demand_84,-18.922690999999986,0.0,18.922690999999986
0.2,7,145,demand_84,70.51975199999993,70.51975199999993,-0.0
0.2,7,146,demand_84,23.53200199999992,23.53200199999992,-0.0
0.2,7,147,demand_84,-113.54891199999997,0.0,113.54891199999997
0.2,7,148,demand_84,-63.39369899999997,0.0,63.39369899999997
0.2,7,149,demand_84,-54.80701700000009,0.0,54.80701700000009
0.2,7,150,demand_84,140.39526699999988,140.39526699999988,-0.0
0.2,7,151,demand_84,64.60950899999989,64.60950899999989,-0.0
0.2,7,152,demand_84,125.85682300000008,125.85682300000008,-0.0
0.2,7,153,demand_84,89.50077899999997,89.50077899999997,-0.0
0.2,7,154,demand_84,128.01997100000017,128.01997100000017,-0.0
0.2,7,155,demand_84,-99.21558700000014,0.0,99.21558700000014
0.2,7,156,demand_84,-100.47794500000009,0.0,100.47794500000009
0.2,7,157,demand_84,134.00671199999988,134.00671199999988,-0.0
0.2,7,158,demand_84,62.932924000000185,62.932924000000185,-0.0
0.2,7,159,demand_84,121.59544000000005,121.59544000000005,-0.0
0.2,7,160,demand_84,-70.49123000000009,0.0,70.49123000000009
0.2,7,161,demand_84,-119.27294299999994,0.0,119.27294299999994
0.2,7,162,demand_84,-233.42120000000023,0.0,233.42120000000023
0.2,7,163,demand_84,-89.20919499999991,0.0,89.20919499999991
0.2,7,164,demand_84,41.90509699999984,41.90509699999984,-0.0
0.2,7,165,demand_84,1.7659170000001723,1.7659170000001723,-0.0
0.2,7,166,demand_84,128.06208000000015,128.06208000000015,-0.0
0.2,7,167,demand_84,-30.9522300000001,0.0,30.9522300000001
0.2,7,168,demand_84,80.21000099999992,80.21000099999992,-0.0
0.3,7,145,demand_84,-59.49390900000003,0.0,59.49390900000003
0.3,7,146,demand_84,34.25190399999997,34.25190399999997,-0.0
0.3,7,147,demand_84,164.22305047500004,164.22305047500004,-0.0
0.3,7,148,demand_84,8.009663000000046,8.009663000000046,-0.0
0.3,7,149,demand_84,24.393951000000015,24.393951000000015,-0.0
0.3,7,150,demand_84,64.47596799999997,64.47596799999997,-0.0
0.3,7,151,demand_84,56.18345399999998,56.18345399999998,-0.0
0.3,7,152,demand_84,77.02886200000012,77.02886200000012,-0.0
0.3,7,153,demand_84,101.10501999999997,101.10501999999997,-0.0
0.3,7,154,demand_84,214.1340409999998,214.1340409999998,-0.0
0.3,7,155,demand_84,100.24495999999999,100.24495999999999,-0.0
0.3,7,156,demand_84,-27.33869999999979,0.0,27.33869999999979
0.3,7,157,demand_84,-99.33870800000022,0.0,99.33870800000022
0.3,7,158,demand_84,-225.1813858999999,0.0,225.1813858999999
0.3,7,159,demand_84,-90.28176799999983,0.0,90.28176799999983
0.3,7,160,demand_84,26.546315999999933,26.546315999999933,-0.0
0.3,7,161,demand_84,-62.94574999999986,0.0,62.94574999999986
0.3,7,162,demand_84,-17.867433999999776,0.0,17.867433999999776
0.3,7,163,demand_84,152.74489499999981,152.74489499999981,-0.0
0.3,7,164,demand_84,-0.6074250000001484,0.0,0.6074250000001484
0.3,7,165,demand_84,-73.43743300000006,0.0,73.43743300000006
0.3,7,166,demand_84,-38.57007999999996,0.0,38.57007999999996
0.3,7,167,demand_84,-242.82049800000004,0.0,242.82049800000004
0.3,7,168,demand_84,-155.9540629999999,0.0,155.9540629999999
0.4,7,145,demand_84,49.349903999999924,49.349903999999924,-0.0
0.4,7,146,demand_84,-126.19972699999994,0.0,126.19972699999994
0.4,7,147,demand_84,10.547415,10.547415,-0.0
0.4,7,148,demand_84,-22.4342529999999,0.0,22.4342529999999
0.4,7,149,demand_84,-104.77610499999992,0.0,104.77610499999992
0.4,7,150,demand_84,-96.293095,0.0,96.293095
0.4,7,151,demand_84,76.64174400000002,76.64174400000002,-0.0
0.4,7,152,demand_84,88.0304470000001,88.0304470000001,-0.0
0.4,7,153,demand_84,-17.194022000000132,0.0,17.194022000000132
0.4,7,154,demand_84,-28.243882000000212,0.0,28.243882000000212
0.4,7,155,demand_84,103.35366199999999,103.35366199999999,-0.0
0.4,7,156,demand_84,27.437634999999773,27.437634999999773,-0.0
0.4,7,157,demand_84,59.31347300000016,59.31347300000016,-0.0
0.4,7,158,demand_84,97.34971799999994,97.34971799999994,-0.0
0.4,7,159,demand_84,66.90842500000008,66.90842500000008,-0.0
0.4,7,160,demand_84,-34.309773999999834,0.0,34.309773999999834
0.4,7,161,demand_84,67.21639199999981,67.21639199999981,-0.0
0.4,7,162,demand_84,-221.422051,0.0,221.422051
0.4,7,163,demand_84,-131.52626899999996,0.0,131.52626899999996
0.4,7,164,demand_84,-95.96828099999993,0.0,95.96828099999993
0.4,7,165,demand_84,-60.733720000000176,0.0,60.733720000000176
0.4,7,166,demand_84,160.0034129999999,160.0034129999999,-0.0
0.4,7,167,demand_84,150.1313110000001,150.1313110000001,-0.0
0.4,7,168,demand_84,68.33351799999991,68.33351799999991,-0.0
0.5,7,145,demand_84,-33.846287000000075,0.0,33.846287000000075
0.5,7,146,demand_84,90.22085799999991,90.22085799999991,-0.0
0.5,7,147,demand_84,171.415254,171.415254,-0.0
0.5,7,148,demand_84,48.64824599999997,48.64824599999997,-0.0
0.5,7,149,demand_84,6.142209999999977,6.142209999999977,-0.0
0.5,7,150,demand_84,-63.604409999999916,0.0,63.604409999999916
0.5,7,151,demand_84,-3.3960919999999533,0.0,3.3960919999999533
0.5,7,152,demand_84,5.6946100000000115,5.6946100000000115,-0.0
